-9.36032	0.471148
-17.8636	-1.41591
-16.1917	1.3808
-17.6131	-1.81285
-13.5182	1.54367
-15.5272	-5.03858
-18.1212	-2.704
-12.2896	-5.22339
-11.3867	1.59867
-14.7428	1.92126
-15.6604	-1.64524
-12.433	3.13864
-14.0034	2.14454
-15.2118	0.486204
-9.65664	3.72099
-8.60978	-4.46097
-10.4519	-11.3033
-9.6436	-13.6351
-12.2049	-8.82472
-10.8358	-10.332
-9.79946	-8.76296
-9.24456	-7.03214
-7.81905	-7.49894
-9.15214	-2.28544
-8.46498	0.902335
-8.13493	0.601547
-8.42565	0.832065
-8.34161	2.42881
-7.92386	3.11854
-9.00731	3.60638
-10.1599	6.27405
-9.40521	6.02649
-9.89322	6.85332
-8.53343	6.61571
-8.88815	7.84845
-9.415	7.68564
-10.1066	4.41889
-15.32	0.830556
-14.3175	1.85644
-12.7018	1.45708
-12.3825	1.14954
-13.739	1.58676
-12.6511	1.1765
-10.1856	-1.25172
-10.3145	-1.03969
-9.42511	-2.19277
-7.35681	-1.43703
-3.10868	2.13205
-2.15186	0.963528
-3.01526	1.42954
-1.57016	-0.129704
2.87283	-2.32819
3.20023	-3.30659
3.75623	-3.60372
2.75598	-2.99119
1.99078	-2.82795
1.89326	-1.38481
-0.806457	4.864
-0.825782	4.16977
-0.598697	1.55786
-2.25227	-0.47809
-3.04884	0.5433
-3.36732	0.264806
-3.78785	0.154721
-5.05951	0.913064
-6.27627	3.15369
-6.25259	2.53927
-7.79537	3.42986
-13.3981	1.55963
-14.6677	0.49008
-13.9821	-0.515535
-12.9993	-1.28018
-12.5577	-0.614404
-10.2423	-1.06094
-7.33311	-0.940252
-2.92898	-3.05015
1.5766	-3.12802
4.60068	-5.18197
6.14736	-5.54737
3.96778	-2.83275
4.25706	-1.43267
2.391	-2.96012
-0.0447706	-3.28238
-2.25777	-3.06408
-3.11603	-4.71469
-4.47753	-4.84823
-6.81294	-2.61244
-7.98738	-1.27198
-8.20553	-0.373514
-8.53577	0.820447
-4.56407	-3.5487
-5.92451	-3.64813
-5.75043	-2.88033
-4.18452	-6.21569
-0.917409	-6.66965
-0.938276	-2.87188
-0.901719	2.47602
1.56214	1.87054
-5.19294	-3.54829
-5.45678	-10.1541
-1.82971	-3.59494
-3.33624	4.43215
-10.3147	-2.70732
-10.873	-0.733515
-6.19139	4.62398
-7.907	3.08222
-10.0339	2.93449
-9.77052	2.45326
-2.1757	-1.85074
-7.8417	-2.7661
-12.0914	1.3141
-12.0462	2.83696
-9.77719	1.43403
-8.16425	-0.746748
-5.27945	-0.265492
-0.198555	1.39387
-1.71132	5.97596
-7.81055	1.66891
-6.96833	-1.32849
-6.68208	-9.79074
-6.15526	-9.69077
-2.32591	-9.58897
-4.54241	-7.50434
-0.930469	-14.8669
-4.13703	-10.0447
-6.25194	-10.4838
-2.10373	-1.34804
-5.40853	-3.92471
-2.13404	3.1606
-9.6905	2.7004
-12.3202	3.83917
-13.729	1.70615
-14.6254	4.66557
-11.5148	1.63112
-8.84901	6.89757
-8.866	5.42225
-3.27079	2.33864
-9.28059	-0.147117
-7.54743	4.14825
-9.58179	1.31062
-3.38481	5.00942
-3.45247	5.60655
-3.91952	0.485675
-7.20312	-2.8791
-10.859	-1.02139
-10.4961	-4.46946
-11.3339	-3.97628
-11.6144	-3.31472
-12.5232	-1.73683
-12.3554	-2.32296
-11.2311	-5.82839
-12.9365	-7.00316
-16.6157	-7.56762
-19.1063	-8.0638
-21.6263	-6.085
-22.2637	-8.61981
-23.3075	-9.75812
-23.0141	-10.6792
-22.7628	-11.5092
-21.3893	-13.3604
-11.2211	-7.14309
-8.61484	1.03128
-7.95714	0.69874
-7.81734	-2.44275
-9.8815	2.71034
-10.553	4.91701
-7.23634	3.58659
-8.76692	4.20479
-4.79718	2.46285
-6.13765	4.79654
-7.54684	3.89932
-8.96952	3.10926
-3.17626	10.723
-5.03934	7.25589
-1.76559	4.00195
-4.76297	-3.70441
-10.139	-5.18887
-13.7181	-3.85325
-16.9419	-3.91144
-14.4622	-2.1227
-15.7247	-6.92907
-26.9938	-4.06395
-25.2629	-9.24818
-20.2264	-4.9897
-15.37	1.97767
-16.325	-2.21608
-16.6376	-1.99431
-16.9878	-2.70718
-15.2983	2.03624
-13.2481	1.79553
-12.2731	4.36029
-10.9941	3.78859
-12.9356	3.1142
-10.9783	4.20687
-14.6769	2.33756
-16.0342	2.76066
-16.2735	-3.17354
-15.8238	-0.0360358
-15.7583	4.3432
-13.7271	1.7087
-15.273	-1.29165
-15.4687	-2.24492
-13.1293	3.217
-15.3165	-1.70418
-15.7738	1.51568
-9.84746	-0.823827
-7.07847	-2.83422
-10.0982	0.309145
-17.7609	1.68295
-17.0439	2.52752
-14.4328	1.01329
-10.5756	2.01124
-8.81557	4.6659
-12.1697	1.06767
-13.7986	3.5767
-11.5378	3.65264
-15.4857	2.9732
-14.1263	-6.76326
-2.10167	-2.7086
-10.9063	1.09624
-11.1251	-4.58507
-8.48683	-2.42045
